iter	RMSE
2540	0.02717210907
2541	0.02715944665
2542	0.02714203081
2543	0.0271307999
2544	0.02711530429
2545	0.02710523848
2546	0.02709451351
2547	0.02707752082
2548	0.02705960372
2549	0.02704525969
2550	0.02702448293
2551	0.02700054586
2552	0.02699909281
2553	0.02696736167
2554	0.0269402854
2555	0.02693825971
2556	0.02692891858
2557	0.02689783752
2558	0.02687920998
2559	0.02686191668
2560	0.0268512697
2561	0.02684152671
2562	0.02682194448
2563	0.02681142608
2564	0.02679873533
2565	0.02677363846
2566	0.02676008344
2567	0.0267384448
2568	0.0267217802
2569	0.02672019764
2570	0.02671822457
2571	0.02670881514
2572	0.02670713335
2573	0.02669141052
2574	0.0266749393
2575	0.02665267059
2576	0.02664355925
2577	0.02662805033
2578	0.02662120643
2579	0.02661980621
2580	0.02661794746
2581	0.0265988475
2582	0.02659708704
2583	0.02659570566
2584	0.02657769454
2585	0.02656997519
2586	0.02654930435
2587	0.02654747603
2588	0.02653188964
2589	0.02650953095
2590	0.02650439847
2591	0.026499301
2592	0.02647825163
2593	0.02645162373
2594	0.02642539286
2595	0.02641359669
2596	0.02640783029
2597	0.02638539148
2598	0.02638397385
2599	0.02638247551
2600	0.0263808955
2601	0.02636323377
2602	0.0263552294
2603	0.0263485117
2604	0.02633561473
2605	0.02633374215
2606	0.02631426907
2607	0.02630046451
2608	0.02629825623
2609	0.02629686339
2610	0.02629185875
2611	0.02627030191
2612	0.02624966504
2613	0.02622930266
2614	0.02620747138
2615	0.02619307449
2616	0.02617422926
2617	0.02615444706
2618	0.02614481157
2619	0.02613404561
2620	0.02611888237
2621	0.02611430405
2622	0.02611255139
2623	0.02611034081
2624	0.02610079385
2625	0.02608100757
2626	0.02606761348
2627	0.02606307622
2628	0.02606150211
2629	0.02604376207
2630	0.02603725505
2631	0.02602984837
2632	0.02602031801
2633	0.02599972783
2634	0.02599031665
2635	0.02598590541
2636	0.02598378177
2637	0.0259752661
2638	0.02595500683
2639	0.0259534705
2640	0.02593641547
2641	0.02592706708
2642	0.02592506945
2643	0.02591061501
2644	0.02589220215
2645	0.02587949229
2646	0.02586786683
2647	0.02584853713
2648	0.02583705524
2649	0.02582777122
2650	0.02580869517
2651	0.02580612607
2652	0.02580171943
2653	0.0257810852
2654	0.02577684749
2655	0.02575943872
2656	0.02575812815
2657	0.02575278638
2658	0.02575085781
2659	0.02573704738
2660	0.02571275356
2661	0.02569533489
2662	0.02567913452
2663	0.02567365058
2664	0.02567180451
2665	0.02566768073
2666	0.02565760242
2667	0.02564886987
2668	0.02563297344
2669	0.02561510529
2670	0.02560720867
2671	0.02560592654
2672	0.02558881768
2673	0.02557318939
2674	0.02554866346
2675	0.02553700585
2676	0.02551903979
2677	0.0255147476
2678	0.02548889184
2679	0.02547080066
2680	0.02545753379
2681	0.02544864266
2682	0.02543984142
2683	0.02542682616
2684	0.02541028108
2685	0.02540881665
2686	0.0253906785
2687	0.02537626197
2688	0.02537111545
2689	0.02535797122
2690	0.0253460303
2691	0.0253230244
2692	0.02531438105
2693	0.02529921828
2694	0.02528237899
2695	0.02525905615
2696	0.02525473726
2697	0.02523812105
2698	0.0252178671
2699	0.0252004734
2700	0.02518656351
2701	0.0251674448
2702	0.02515003742
2703	0.02514319692
2704	0.02513157737
2705	0.02512481638
2706	0.02512303508
2707	0.02510974801
2708	0.02509258634
2709	0.02509133864
2710	0.02507628765
2711	0.02505704456
2712	0.02504725375
2713	0.02502792745
2714	0.02501331409
2715	0.02500353145
2716	0.02499412823
2717	0.02497861734
2718	0.02497466416
2719	0.02496113429
2720	0.02494462987
2721	0.02492917949
2722	0.02492728743
2723	0.02491143681
2724	0.02491004735
2725	0.02489449938
2726	0.02487793464
2727	0.02487612736
2728	0.02486759031
2729	0.02485692152
2730	0.02484688637
2731	0.02483813532
2732	0.0248202318
2733	0.02481609225
2734	0.02480757528
2735	0.02479558306
2736	0.02479149264
2737	0.0247826819
2738	0.02477043408
2739	0.02475818236
2740	0.0247490867
2741	0.02474555634
2742	0.02474203513
2743	0.02473257034
2744	0.0247050374
2745	0.02469431102
2746	0.02468568946
2747	0.02468425639
2748	0.02466908211
2749	0.02466734084
2750	0.02466615868
2751	0.02465405938
2752	0.02464639532
2753	0.02462877959
2754	0.02462760217
2755	0.02462020741
2756	0.0246160625
2757	0.02459874557
2758	0.02458413096
2759	0.02457323074
2760	0.02456925918
2761	0.02455041925
2762	0.02454198967
2763	0.0245274902
2764	0.02451982356
2765	0.02450662103
2766	0.02449893401
2767	0.02447962924
2768	0.02447593114
2769	0.02446491122
2770	0.02444667338
2771	0.02442985282
2772	0.02441247891
2773	0.02440368568
2774	0.02440198264
2775	0.02438999844
2776	0.02438607429
2777	0.02436683208
2778	0.02435917719
2779	0.02434066211
2780	0.0243389084
2781	0.02432015517
2782	0.02430575228
2783	0.02428391752
2784	0.0242706954
2785	0.02426358778
2786	0.02425969795
2787	0.02424439792
2788	0.02422903715
2789	0.02422545653
2790	0.0242109771
2791	0.02420095859
2792	0.02418716585
2793	0.0241835878
2794	0.02416236029
2795	0.0241606529
2796	0.02414274987
2797	0.02412651408
2798	0.02411330555
2799	0.02410565292
2800	0.02409328351
2801	0.02408416251
2802	0.02408304143
2803	0.02408172058
2804	0.02407829921
2805	0.02406751888
2806	0.0240491144
2807	0.0240375668
2808	0.02402061132
2809	0.02400661861
2810	0.02399033446
2811	0.02397533059
2812	0.02396481519
2813	0.02394945401
2814	0.02393402198
2815	0.02393023866
2816	0.02391819924
2817	0.02390379882
2818	0.02389630214
2819	0.02389514408
2820	0.02389388737
2821	0.02388217473
2822	0.02388050167
2823	0.02387916525
2824	0.02387039906
2825	0.023856479
2826	0.02384295818
2827	0.02383202624
2828	0.02382023479
2829	0.02380017816
2830	0.02378448712
2831	0.02377060881
2832	0.02376696371
2833	0.02375493018
2834	0.0237510726
2835	0.02374985463
2836	0.02373976225
2837	0.02372454279
2838	0.0237077866
2839	0.02369186013
2840	0.023677792
2841	0.02365827401
2842	0.02365482533
2843	0.02363555091
2844	0.02363182673
2845	0.02362459642
2846	0.02362293277
2847	0.02361118997
2848	0.02360405448
2849	0.02359957551
2850	0.02358660649
2851	0.02357275745
2852	0.02357157506
2853	0.02355955645
2854	0.02354380816
2855	0.02353213263
2856	0.02351342398
2857	0.02350906069
2858	0.02349288904
2859	0.02347550158
2860	0.02346245045
2861	0.02345117136
2862	0.02343575019
2863	0.0234223232
2864	0.02340715031
2865	0.02339717193
2866	0.02338222787
2867	0.02337325242
2868	0.0233715738
2869	0.02335735431
2870	0.02334490968
2871	0.02333658018
2872	0.02332197477
2873	0.02331485841
2874	0.02330631519
2875	0.02329289312
2876	0.02328106936
2877	0.02326650264
2878	0.02325676858
2879	0.02324106538
2880	0.02322654263
2881	0.02321444674
2882	0.02320053822
2883	0.02318561664
2884	0.02318335891
2885	0.0231797049
2886	0.0231730826
2887	0.02316973014
2888	0.02315716077
2889	0.02314502774
2890	0.02314376669
2891	0.02312655503
2892	0.02311953263
2893	0.02310620619
2894	0.02310195682
2895	0.02309828354
2896	0.02307981506
2897	0.02306563421
2898	0.02306438438
2899	0.02304599313
2900	0.02304475282
2901	0.02302843738
2902	0.0230171815
2903	0.02300645272
2904	0.02298838837
2905	0.02297610922
2906	0.02295962113
2907	0.02295600492
2908	0.02293929325
2909	0.02293806164
2910	0.02292851929
2911	0.02291480613
2912	0.02289981419
2913	0.02288255378
2914	0.02286649866
2915	0.02286285845
2916	0.02284778366
2917	0.02284423563
2918	0.02283134865
2919	0.02282263797
2920	0.02281424815
2921	0.02279970495
2922	0.02278553478
2923	0.02277970869
2924	0.02276826119
2925	0.02275626202
2926	0.02274490251
2927	0.02272649949
2928	0.0227118176
2929	0.02270075051
2930	0.0226871034
2931	0.02268362683
2932	0.02267128426
2933	0.02266340785
2934	0.02265136993
2935	0.02263447129
2936	0.02262364993
2937	0.02261292966
2938	0.02259690261
2939	0.02258156634
2940	0.02258002886
2941	0.02256894968
2942	0.02256763807
2943	0.02255934917
2944	0.02255244699
2945	0.0225449308
2946	0.02252941729
2947	0.02252821393
2948	0.02252226091
2949	0.02250785775
2950	0.02249755414
2951	0.02248180521
2952	0.02247159111
2953	0.02245785871
2954	0.02244239916
2955	0.02242717639
2956	0.02242598634
2957	0.02241149361
2958	0.02240165037
2959	0.02239435641
2960	0.02238035699
2961	0.02236925561
2962	0.02235692329
2963	0.02233879071
2964	0.0223235676
2965	0.0223112178
2966	0.02230995856
2967	0.02229658641
2968	0.02228533553
2969	0.02227399466
2970	0.02227238082
2971	0.02225837271
2972	0.02225073323
2973	0.02223910865
2974	0.02222637997
2975	0.02221289487
2976	0.02221171915
2977	0.02219532474
2978	0.02218166191
2979	0.02216678765
2980	0.02216023974
2981	0.02214636969
2982	0.02214334741
2983	0.02214217981
2984	0.02213886341
2985	0.02213307174
2986	0.0221158942
2987	0.02209811391
2988	0.0220870147
2989	0.02208373083
2990	0.02207225653
2991	0.02206530046
2992	0.02205057088
2993	0.02204934749
2994	0.02204822382
2995	0.02204255197
2996	0.02202516748
2997	0.02201064671
2998	0.02199780325
2999	0.02198706912
3000	0.02197404153
3001	0.02197289471
3002	0.02196010836
3003	0.0219466392
3004	0.02192966307
3005	0.02191310954
3006	0.02189815367
3007	0.02189495231
3008	0.02188443209
3009	0.0218676463
3010	0.02185723631
3011	0.02184392932
3012	0.02183837444
3013	0.02183461891
3014	0.02182017894
3015	0.0218089613
3016	0.02179739744
3017	0.02178703264
3018	0.02177731781
3019	0.0217741637
3020	0.02177265431
3021	0.02176996291
3022	0.02175792602
3023	0.02175680866
3024	0.021745186
3025	0.02172691921
3026	0.02171499657
3027	0.02170242886
3028	0.02169118129
3029	0.02167727294
3030	0.02167185896
3031	0.02166100267
3032	0.02164875739
3033	0.02163774697
3034	0.02163169403
3035	0.02161570044
3036	0.02159932801
3037	0.02158672347
3038	0.02157603414
3039	0.021572886
3040	0.02156977598
3041	0.0215646914
3042	0.02155731236
3043	0.02154103932
3044	0.02152510572
3045	0.02150950822
3046	0.02150039744
3047	0.02149731806
3048	0.0214867363
3049	0.02147254295
3050	0.0214712579
3051	0.02146247182
3052	0.0214475897
3053	0.02144599191
3054	0.02143308371
3055	0.02141728908
3056	0.02140489477
3057	0.0213861783
3058	0.02137136046
3059	0.02136776151
3060	0.02136053501
3061	0.02135139672
3062	0.02134258244
3063	0.0213372698
3064	0.02133580772
3065	0.02132512897
3066	0.02131956348
3067	0.02131799189
3068	0.02131283584
3069	0.02129767045
3070	0.02128255561
3071	0.02126978333
3072	0.02126334626
3073	0.02125282575
3074	0.02124774849
3075	0.02124251607
3076	0.02122622989
3077	0.02122331792
3078	0.02121139428
3079	0.021204695
3080	0.02119277043
3081	0.02118148852
3082	0.02116749563
3083	0.02116449079
3084	0.02115282655
3085	0.02114600619
3086	0.02112984207
3087	0.02111793071
3088	0.02111165571
3089	0.02109685184
3090	0.02108123993
3091	0.02107259536
3092	0.02105978267
3093	0.02104759687
3094	0.02104635446
3095	0.0210414146
3096	0.02102973063
3097	0.02102631437
3098	0.02101925742
3099	0.02100691981
3100	0.02099475664
3101	0.02098460079
3102	0.02097426573
3103	0.02096810931
3104	0.02095729789
3105	0.02094389841
3106	0.02094267121
3107	0.02092668818
3108	0.02091588417
3109	0.02090377476
3110	0.02088865698
3111	0.02088727945
3112	0.02088449
3113	0.02087847708
3114	0.02085917001
3115	0.02084850587
3116	0.02084600012
3117	0.02083974903
3118	0.02083490953
3119	0.02083013714
3120	0.02081646978
3121	0.02080158404
3122	0.02079238639
3123	0.02077946112
3124	0.02076480677
3125	0.02075180089
3126	0.02073715985
3127	0.02072211103
3128	0.02071221471
3129	0.02070197943
3130	0.02069612392
3131	0.02068489448
3132	0.02067533412
3133	0.02066284886
3134	0.02065796376
3135	0.02064448048
3136	0.02062581769
3137	0.0206141593
3138	0.02059954507
3139	0.02059834714
3140	0.02058365888
3141	0.02057466239
3142	0.02056115674
3143	0.02055169251
3144	0.02054542745
3145	0.02053855757
3146	0.0205265992
3147	0.0205152569
3148	0.02050442864
3149	0.02049832059
3150	0.0204831377
3151	0.02047614052
3152	0.0204690545
3153	0.0204591683
3154	0.02045787388
3155	0.02044412701
3156	0.02043069402
3157	0.02042134971
3158	0.0204168477
3159	0.02040857608
3160	0.02039906249
3161	0.02038607309
3162	0.02038329887
3163	0.02037760285
3164	0.02036072717
3165	0.02035190041
3166	0.02035068573
3167	0.02034793673
3168	0.02033891074
3169	0.02032650845
3170	0.02032415886
3171	0.02031236941
3172	0.02029262853
3173	0.02028055432
3174	0.02027938951
3175	0.02026570164
3176	0.02025660358
3177	0.02024746812
3178	0.02024516089
3179	0.02023789825
3180	0.02022567971
3181	0.02021564788
3182	0.02020210805
3183	0.02019751501
3184	0.02018359618
3185	0.0201808989
3186	0.02017640462
3187	0.02016218188
3188	0.02015992798
3189	0.02014920366
3190	0.02014472692
3191	0.02013335688
3192	0.02012892583
3193	0.0201278767
3194	0.02011683658
3195	0.02010844765
3196	0.02010065717
3197	0.02009265313
3198	0.02008827634
3199	0.02008058763
3200	0.02007228686
3201	0.02005962297
3202	0.02005161256
3203	0.02004541713
3204	0.02004256306
3205	0.02003305101
3206	0.02002836931
3207	0.0200257697
3208	0.02001146348
3209	0.02000183378
3210	0.01999711611
3211	0.01998822055
3212	0.01997531397
3213	0.01996039385
3214	0.01995780516
3215	0.01994701409
3216	0.01993888028
3217	0.0199346535
3218	0.01993049904
3219	0.01992449852
3220	0.01992037257
3221	0.01991094842
3222	0.01990878028
3223	0.01990034847
3224	0.01988267125
3225	0.0198749029
3226	0.01985751743
3227	0.01984480187
3228	0.01983629878
3229	0.01982541529
3230	0.01981601179
3231	0.01981499193
3232	0.01981327403
3233	0.01981111323
3234	0.01980312396
3235	0.01980054687
3236	0.01979179957
3237	0.01977967044
3238	0.01977552201
3239	0.01977304196
3240	0.01976724131
3241	0.01975369463
3242	0.01974072339
3243	0.01972390513
3244	0.01971904307
3245	0.01971561125
3246	0.01971419553
3247	0.01970529812
3248	0.01968979428
3249	0.01968734538
3250	0.0196804405
3251	0.01967485445
3252	0.01966478352
3253	0.01965155518
3254	0.01964809924
3255	0.01964560278
3256	0.01964448414
3257	0.01963644784
3258	0.01962000491
3259	0.01961058823
3260	0.0195965753
3261	0.01958526761
3262	0.0195759799
3263	0.019559838
3264	0.01954715594
3265	0.01954205513
3266	0.01953766084
3267	0.01953219904
3268	0.01952644318
3269	0.01952065023
3270	0.01950914859
3271	0.01950021828
3272	0.0194962403
3273	0.01948405971
3274	0.01947712555
3275	0.01946409351
3276	0.01945587196
3277	0.01944711657
3278	0.01943395337
3279	0.01942072137
3280	0.01940844988
3281	0.01939897563
3282	0.01938969846
3283	0.01937747307
3284	0.01937481369
3285	0.01936611318
3286	0.01936331698
3287	0.019361979
3288	0.01936087183
3289	0.0193546929
3290	0.01934688143
3291	0.0193339323
3292	0.01932193062
3293	0.01932094772
3294	0.0193101988
3295	0.01930885333
3296	0.01930012273
3297	0.0192987696
3298	0.01929490725
3299	0.01929249076
3300	0.01928729623
3301	0.01927835037
3302	0.0192692613
3303	0.01926371813
3304	0.01925285103
3305	0.0192504524
3306	0.01924349893
3307	0.01923298451
3308	0.01922001505
3309	0.01921134001
3310	0.01919909864
3311	0.01919702489
3312	0.01919038955
3313	0.01918507594
3314	0.01918116322
3315	0.01917608341
3316	0.01916292261
3317	0.01915149644
3318	0.01914167628
3319	0.01913056537
3320	0.01912289492
3321	0.01911437391
3322	0.01910437229
3323	0.01909902851
3324	0.01908330693
3325	0.01908092685
3326	0.01907244466
3327	0.0190634097
3328	0.0190526021
3329	0.01904524502
3330	0.0190358603
3331	0.01903208862
3332	0.01902121801
3333	0.01901665273
3334	0.01900551437
3335	0.01900316404
3336	0.01899030547
3337	0.01898094475
3338	0.01896991965
3339	0.01896001992
3340	0.01895532631
3341	0.01894692131
3342	0.01894199635
3343	0.01893704507
3344	0.01892521671
3345	0.01891350317
3346	0.01890555179
3347	0.01889637123
3348	0.01888986728
3349	0.0188874862
3350	0.0188851863
3351	0.01887773808
3352	0.01886831622
3353	0.01886725738
3354	0.01885421313
3355	0.01884235676
3356	0.01883411114
3357	0.01882963637
3358	0.01882756888
3359	0.01881503451
3360	0.01880545693
3361	0.01880015245
3362	0.01878980118
3363	0.01878528533
3364	0.01877695606
3365	0.01876557868
3366	0.01875634783
3367	0.0187541501
3368	0.01874967142
3369	0.01873442355
3370	0.01873338736
3371	0.01872935946
3372	0.01872871143
3373	0.01872065906
3374	0.01870971407
3375	0.01870737553
3376	0.0186991861
3377	0.01869137631
3378	0.01868748521
3379	0.01867619903
3380	0.01866869458
3381	0.01866646019
3382	0.01866012745
3383	0.018651717
3384	0.01864151603
3385	0.01862912677
3386	0.01862121142
3387	0.01861998119
3388	0.01861531128
3389	0.01861312205
3390	0.01860663943
3391	0.01860523026
3392	0.01859987937
3393	0.01859237981
3394	0.01858804713
3395	0.01857984915
3396	0.01857465935
3397	0.01856766217
3398	0.01855594673
3399	0.01854428117
3400	0.01853099438
3401	0.01852666715
3402	0.01851885963
3403	0.01851540545
3404	0.01850834221
3405	0.0184934764
3406	0.01849029631
3407	0.0184816968
3408	0.01847934237
3409	0.01846709033
3410	0.01846606185
3411	0.01845625042
3412	0.01845237213
3413	0.01844460586
3414	0.01844233652
3415	0.01843442005
3416	0.01842759451
3417	0.01841756244
3418	0.01841424739
3419	0.01841011762
3420	0.01839670798
3421	0.01838991236
3422	0.01837956737
3423	0.01836529988
3424	0.01835578757
3425	0.01834474536
3426	0.01833469433
3427	0.0183257333
3428	0.01831770655
3429	0.01830748507
3430	0.01830035943
3431	0.01829787104
3432	0.0182893987
3433	0.01827838663
3434	0.01826900348
3435	0.0182596513
3436	0.01825252809
3437	0.01825152554
3438	0.01824937894
3439	0.01824605831
3440	0.01823532469
3441	0.01823406304
3442	0.0182268358
3443	0.01821576076
3444	0.01820619055
3445	0.01819591005
3446	0.01818677446
3447	0.0181796337
3448	0.01817751756
3449	0.01816769001
3450	0.01815738306
3451	0.01814873448
3452	0.01813760822
3453	0.01813006835
3454	0.0181245735
3455	0.01811474055
3456	0.01810831286
3457	0.01810184584
3458	0.01809408105
3459	0.01808272975
3460	0.01806872794
3461	0.01806450498
3462	0.01805714983
3463	0.01805005831
3464	0.01804709458
3465	0.01803715261
3466	0.0180311474
3467	0.01802622951
3468	0.01801406524
3469	0.01800592445
3470	0.01799593024
3471	0.01798196027
3472	0.01797487685
3473	0.01796909731
3474	0.01795738801
3475	0.01795589122
3476	0.01794213254
3477	0.01793307869
3478	0.01792382244
3479	0.01792173817
3480	0.01791218592
3481	0.0179035668
3482	0.01790150378
3483	0.01789692954
3484	0.0178835114
3485	0.01787535669
3486	0.01786769575
3487	0.01786228237
3488	0.01785471295
3489	0.01784960381
3490	0.01783982677
3491	0.01783313471
3492	0.01783206552
3493	0.01782457672
3494	0.01781770506
3495	0.01781266318
3496	0.01780589194
3497	0.0177985683
3498	0.0177936651
3499	0.01778574746
3500	0.0177771895
3501	0.01777049846
3502	0.01776841311
3503	0.01776328131
3504	0.01776009568
3505	0.01775566425
3506	0.01774860315
3507	0.01774225811
3508	0.01774104033
3509	0.01773035947
3510	0.0177233081
3511	0.0177192756
3512	0.01771748973
3513	0.01771032288
3514	0.01770209482
3515	0.01769800704
3516	0.01768842366
3517	0.01768269841
3518	0.01767624825
3519	0.01766975217
3520	0.01766026714
3521	0.01764930178
3522	0.01764218272
3523	0.0176354846
3524	0.01763390023
3525	0.01762971887
3526	0.01762413
3527	0.01761731563
3528	0.01761104824
3529	0.01760372817
3530	0.01759327895
3531	0.01758848923
3532	0.01757623396
3533	0.01757454548
3534	0.01756410129
3535	0.01754985025
3536	0.017543025
3537	0.01753678251
3538	0.01752538201
3539	0.01751663601
3540	0.01751383788
3541	0.0175031924
3542	0.01749305774
3543	0.01748357394
3544	0.01747815366
3545	0.01747047191
3546	0.01746947146
3547	0.01746185885
3548	0.01745364825
3549	0.01744639544
3550	0.01743933169
3551	0.01743122797
3552	0.01742395862
3553	0.01742004381
3554	0.01741941257
3555	0.01740772977
3556	0.01739814485
3557	0.01739718068
3558	0.01738774962
3559	0.01737728607
3560	0.01737058224
3561	0.01736781477
3562	0.01736055614
3563	0.01735682055
3564	0.01734838433
3565	0.01734331287
3566	0.017338554
3567	0.0173289558
3568	0.01732527018
3569	0.01732068378
3570	0.01731467874
3571	0.01730667864
3572	0.01729883115
3573	0.01729218142
3574	0.01728444985
3575	0.01727528032
3576	0.01726575433
3577	0.01725673149
3578	0.01724712733
3579	0.01724246498
3580	0.01722918795
3581	0.0172253719
3582	0.0172211086
3583	0.01721539906
3584	0.01721454115
3585	0.01721079418
3586	0.01720332083
3587	0.01719637558
3588	0.01718846507
3589	0.01718274464
3590	0.01717863368
3591	0.0171740085
3592	0.01716321848
3593	0.01716188156
3594	0.01715663628
3595	0.01714930859
3596	0.01714113753
3597	0.01713473691
3598	0.01713104877
3599	0.01713009074
3600	0.0171222848
3601	0.01711553702
3602	0.01710910864
3603	0.01710196569
3604	0.01709833458
3605	0.01708550521
3606	0.01707903426
3607	0.01707213155
3608	0.01706489406
3609	0.01705728003
3610	0.01705362269
3611	0.01704410719
3612	0.01703569078
3613	0.01702442419
3614	0.0170217547
3615	0.01701725463
3616	0.0170098031
3617	0.01700305301
3618	0.01699411107
3619	0.01698730188
3620	0.01697776058
3621	0.01697680473
3622	0.01697214735
3623	0.01696588812
3624	0.01695877659
3625	0.0169496479
3626	0.01694887943
3627	0.01694699213
3628	0.01694555996
3629	0.01694154276
3630	0.01694012534
3631	0.01693356797
3632	0.01692338218
3633	0.01691515229
3634	0.01691156449
3635	0.01690787478
3636	0.01689998738
3637	0.0168920001
3638	0.0168839475
3639	0.01687675785
3640	0.01686827616
3641	0.01686526912
3642	0.0168572345
3643	0.01684939056
3644	0.01684321796
3645	0.01683866132
3646	0.01683053521
3647	0.01682148908
3648	0.01682073896
3649	0.01681911297
3650	0.01681413234
3651	0.01681365024
3652	0.01681057588
3653	0.01680308666
3654	0.01679987843
3655	0.01679024789
3656	0.01678374848
3657	0.01677736367
3658	0.01676957118
3659	0.01676061156
3660	0.01675446419
3661	0.01674395923
3662	0.01673568885
3663	0.01672756912
3664	0.01672644526
3665	0.01672038787
3666	0.01671469183
3667	0.01671199762
3668	0.01670308001
3669	0.01669322879
3670	0.01668718383
3671	0.01667930389
3672	0.01667309638
3673	0.01666734726
3674	0.01665889514
3675	0.01665820732
3676	0.01665173057
3677	0.01664598631
3678	0.01663987157
3679	0.01663483507
3680	0.01663016294
3681	0.01662116829
3682	0.01661244722
3683	0.01660609953
3684	0.01660116266
3685	0.01660055447
3686	0.01659623045
3687	0.01658970041
3688	0.01658255846
3689	0.01657312334
3690	0.01656535809
3691	0.016557723
3692	0.01654600522
3693	0.01654161865
3694	0.01653167411
3695	0.01652444836
3696	0.0165180561
3697	0.01651380186
3698	0.01650181953
3699	0.01649884214
3700	0.01649008871
3701	0.01647962949
3702	0.01647286438
3703	0.01646765983
3704	0.0164628719
3705	0.01645703805
3706	0.01645631621
3707	0.01645045232
3708	0.01644430506
3709	0.01643703186
3710	0.01643357304
3711	0.01642370166
3712	0.01641871422
3713	0.01641145181
3714	0.01640424402
3715	0.01639465744
3716	0.01638890163
3717	0.01638540535
3718	0.01637547899
3719	0.01636412873
3720	0.01635255348
3721	0.01634456066
3722	0.01633646453
3723	0.01632965934
3724	0.01632098296
3725	0.01631389139
3726	0.01630960426
3727	0.01630825899
3728	0.01629708715
3729	0.0162962303
3730	0.01629135327
3731	0.01628288936
3732	0.01627249497
3733	0.01626616492
3734	0.01625707449
3735	0.01625198339
3736	0.01624621305
3737	0.01623668304
3738	0.01622843793
3739	0.01622264867
3740	0.01621761402
3741	0.01621104402
3742	0.01619991199
3743	0.01619321819
3744	0.01618724688
3745	0.01618156251
3746	0.01617174442
3747	0.01616682779
3748	0.01615712638
3749	0.01614709373
3750	0.01614254274
3751	0.01613873529
3752	0.01612958471
3753	0.01612692491
3754	0.01611898157
3755	0.01611564353
3756	0.0161059364
3757	0.01610531403
3758	0.0160999074
3759	0.01609863881
3760	0.0160888315
3761	0.01608486852
3762	0.01607947694
3763	0.01607174868
3764	0.01606844381
3765	0.01606217138
3766	0.01605940417
3767	0.01604952749
3768	0.01604276866
3769	0.01603735769
3770	0.0160296496
3771	0.01602346532
3772	0.01601891661
3773	0.01601419056
3774	0.01600700527
3775	0.01600214995
3776	0.01599729351
3777	0.01599191269
3778	0.01598059186
3779	0.01597319057
3780	0.01596804093
3781	0.0159587009
3782	0.01595553581
3783	0.0159524072
3784	0.01594709979
3785	0.01593952874
3786	0.01593829772
3787	0.01593417462
3788	0.01592782283
3789	0.01591945004
3790	0.01591277293
3791	0.01590362615
3792	0.01589305222
3793	0.01588533637
3794	0.0158757837
3795	0.01587493862
3796	0.01587354935
3797	0.0158682931
3798	0.01586213149
3799	0.01585703821
3800	0.01585219016
3801	0.01584656711
3802	0.01584053624
3803	0.01583596556
3804	0.01583472881
3805	0.01582698394
3806	0.01582105836
3807	0.01581948186
3808	0.01581239293
3809	0.01580636548
3810	0.01579934809
3811	0.01579359948
3812	0.01579063896
3813	0.01578999897
3814	0.01578142035
3815	0.01577634688
3816	0.01576773457
3817	0.01576306403
3818	0.01575927896
3819	0.0157533804
3820	0.01574928955
3821	0.01574841247
3822	0.01574013567
3823	0.01573500961
3824	0.01572691776
3825	0.01572571266
3826	0.01572441975
3827	0.01572206552
3828	0.01571363904
3829	0.01570673519
3830	0.01570138516
3831	0.01569228535
3832	0.01568488063
3833	0.01567964998
3834	0.01567384564
3835	0.01566941206
3836	0.01565984265
3837	0.01565922299
3838	0.01565304258
3839	0.01565179044
3840	0.01564972151
3841	0.01564407362
3842	0.01563650827
3843	0.01562725049
3844	0.01561711873
3845	0.0156086274
3846	0.01560738528
3847	0.0156002934
3848	0.0155935682
3849	0.01558536766
3850	0.01557797531
3851	0.01557399272
3852	0.01556843189
3853	0.0155622331
3854	0.01555552383
3855	0.01555023271
3856	0.01554770649
3857	0.01554712883
3858	0.01554005096
3859	0.0155325313
3860	0.01552362111
3861	0.01551521188
3862	0.01550644717
3863	0.01550152058
3864	0.0154984654
3865	0.015494377
3866	0.01548535588
3867	0.01548081619
3868	0.0154742821
3869	0.01547199926
3870	0.01546806967
3871	0.01546066955
3872	0.01545217963
3873	0.01545158105
3874	0.01544642315
3875	0.01543788614
3876	0.01543360351
3877	0.01542623512
3878	0.01542098597
3879	0.01541404894
3880	0.01540533872
3881	0.01540054846
3882	0.01539060565
3883	0.01538725283
3884	0.01538272968
3885	0.01537505106
3886	0.01537156295
3887	0.01536588938
3888	0.01536134058
3889	0.01536074612
3890	0.01535646378
3891	0.01534788122
3892	0.01534421336
3893	0.01534034643
3894	0.01533332273
3895	0.01532829086
3896	0.01532320065
3897	0.0153209527
3898	0.01531632148
3899	0.01531024145
3900	0.01530613543
3901	0.01530144209
3902	0.01529543743
3903	0.01528901648
3904	0.01528269557
3905	0.01528016891
3906	0.01527315224
3907	0.01526876509
3908	0.01526085077
3909	0.01525518482
3910	0.01525175464
3911	0.01524621482
3912	0.01523876725
3913	0.01523188608
3914	0.01522436189
3915	0.01522062773
3916	0.0152178306
3917	0.01521233374
3918	0.01520991078
3919	0.0151996612
3920	0.01519266321
3921	0.01518889342
3922	0.01518152505
3923	0.0151780924
3924	0.01517309441
3925	0.01516371991
3926	0.01515878477
3927	0.01515275563
3928	0.01514646492
3929	0.01513865836
3930	0.01513087659
3931	0.01512207863
3932	0.01511461682
3933	0.01511072625
3934	0.01510428477
3935	0.01509757342
3936	0.01509223507
3937	0.01508760651
3938	0.0150823264
3939	0.01507360269
