iter	Passed	Remaining
1871	976	4239
1872	977	4240
1873	977	4239
1874	978	4239
1875	978	4238
1876	979	4238
1877	979	4237
1878	980	4237
1879	980	4236
1880	981	4236
1881	981	4235
1882	982	4235
1883	983	4235
1884	983	4235
1885	984	4234
1886	984	4233
1887	985	4233
1888	985	4232
1889	986	4231
1890	986	4231
1891	987	4230
1892	987	4230
1893	988	4229
1894	988	4229
1895	989	4229
1896	990	4229
1897	990	4229
1898	991	4228
1899	991	4228
1900	992	4227
1901	992	4227
1902	993	4226
1903	993	4226
1904	994	4225
1905	994	4225
1906	995	4225
1907	996	4226
1908	997	4228
1909	998	4227
1910	998	4227
1911	999	4226
1912	999	4225
1913	1000	4225
1914	1000	4224
1915	1001	4223
1916	1001	4223
1917	1002	4223
1918	1002	4223
1919	1003	4222
1920	1003	4222
1921	1004	4221
1922	1004	4221
1923	1005	4220
1924	1005	4219
1925	1006	4219
1926	1006	4218
1927	1007	4217
1928	1007	4217
1929	1008	4218
1930	1009	4218
1931	1010	4218
1932	1010	4217
1933	1011	4217
1934	1011	4216
1935	1012	4215
1936	1012	4215
1937	1013	4214
1938	1013	4214
1939	1014	4213
1940	1014	4212
1941	1015	4213
1942	1016	4213
1943	1016	4212
1944	1017	4212
1945	1017	4211
1946	1018	4211
1947	1018	4210
1948	1019	4210
1949	1019	4209
1950	1020	4209
1951	1020	4208
1952	1021	4208
1953	1022	4209
1954	1022	4209
1955	1023	4209
1956	1024	4208
1957	1024	4208
1958	1025	4207
1959	1025	4207
1960	1026	4206
1961	1026	4206
1962	1027	4205
1963	1027	4205
1964	1028	4205
1965	1029	4205
1966	1029	4204
1967	1030	4204
1968	1030	4203
1969	1031	4202
1970	1031	4202
1971	1032	4201
1972	1032	4201
1973	1033	4200
1974	1033	4199
1975	1034	4199
1976	1034	4198
1977	1035	4199
1978	1036	4199
1979	1036	4198
1980	1037	4198
1981	1037	4197
1982	1038	4197
1983	1038	4196
1984	1039	4196
1985	1039	4195
1986	1040	4195
1987	1040	4194
1988	1041	4194
1989	1042	4194
1990	1042	4194
1991	1043	4193
1992	1043	4192
1993	1044	4192
1994	1044	4191
1995	1045	4191
1996	1045	4190
1997	1046	4190
1998	1046	4189
1999	1047	4189
2000	1047	4188
2001	1048	4189
2002	1049	4188
2003	1049	4188
2004	1050	4187
2005	1050	4187
2006	1051	4186
2007	1051	4186
2008	1052	4185
2009	1052	4184
2010	1053	4184
2011	1053	4183
2012	1054	4183
2013	1055	4184
2014	1055	4183
2015	1056	4182
2016	1056	4182
2017	1057	4181
2018	1057	4180
2019	1058	4180
2020	1058	4179
2021	1059	4179
2022	1059	4178
2023	1060	4177
2024	1060	4178
2025	1061	4179
2026	1062	4178
2027	1062	4178
2028	1063	4177
2029	1063	4176
2030	1064	4176
2031	1064	4175
2032	1065	4175
2033	1065	4174
2034	1066	4174
2035	1067	4173
2036	1067	4173
2037	1068	4173
2038	1069	4173
2039	1069	4173
2040	1070	4172
2041	1070	4172
2042	1071	4171
2043	1071	4170
2044	1072	4170
2045	1072	4169
2046	1073	4168
2047	1073	4168
2048	1074	4169
2049	1075	4169
2050	1075	4169
2051	1076	4168
2052	1076	4168
2053	1077	4167
2054	1077	4167
2055	1078	4166
2056	1078	4165
2057	1079	4165
2058	1079	4164
2059	1080	4164
2060	1081	4164
2061	1081	4164
2062	1082	4164
2063	1082	4163
2064	1083	4162
2065	1083	4162
2066	1084	4161
2067	1084	4161
2068	1085	4160
2069	1085	4159
2070	1086	4159
2071	1086	4158
2072	1087	4158
2073	1088	4158
2074	1088	4158
2075	1089	4157
2076	1089	4157
2077	1090	4156
2078	1090	4156
2079	1091	4155
2080	1091	4154
2081	1092	4154
2082	1092	4153
2083	1093	4152
2084	1094	4153
2085	1094	4153
2086	1095	4152
2087	1095	4152
2088	1096	4151
2089	1096	4150
2090	1097	4150
2091	1097	4149
2092	1098	4149
2093	1098	4148
2094	1099	4148
2095	1099	4147
2096	1100	4148
2097	1101	4147
2098	1101	4147
2099	1102	4147
2100	1102	4146
2101	1103	4145
2102	1103	4145
2103	1104	4145
2104	1105	4144
2105	1105	4143
2106	1106	4143
2107	1106	4143
2108	1107	4145
2109	1108	4144
2110	1108	4144
2111	1109	4143
2112	1109	4142
2113	1110	4142
2114	1110	4141
2115	1111	4141
2116	1111	4140
2117	1112	4140
2118	1113	4139
2119	1113	4139
2120	1114	4139
2121	1114	4139
2122	1115	4138
2123	1115	4138
2124	1116	4137
2125	1116	4136
2126	1117	4136
2127	1117	4135
2128	1118	4135
2129	1119	4134
2130	1119	4134
2131	1120	4134
2132	1121	4134
2133	1121	4134
2134	1122	4133
2135	1122	4133
2136	1123	4132
2137	1123	4132
2138	1124	4131
2139	1124	4131
2140	1125	4130
2141	1125	4129
2142	1126	4129
2143	1127	4129
2144	1127	4129
2145	1128	4129
2146	1128	4128
2147	1129	4128
2148	1129	4127
2149	1130	4127
2150	1130	4126
2151	1131	4125
2152	1131	4125
2153	1132	4124
2154	1133	4125
2155	1133	4125
2156	1134	4125
2157	1135	4124
2158	1135	4123
2159	1135	4123
2160	1136	4122
2161	1136	4121
2162	1137	4121
2163	1137	4120
2164	1138	4119
2165	1138	4119
2166	1139	4118
2167	1140	4119
2168	1140	4119
2169	1141	4118
2170	1141	4118
2171	1142	4117
2172	1142	4116
2173	1143	4116
2174	1143	4115
2175	1144	4114
2176	1144	4114
2177	1145	4113
2178	1146	4113
2179	1147	4114
2180	1147	4114
2181	1148	4113
2182	1148	4113
2183	1149	4112
2184	1149	4111
2185	1150	4111
2186	1150	4110
2187	1151	4109
2188	1151	4109
2189	1152	4108
2190	1152	4108
2191	1153	4109
2192	1154	4109
2193	1154	4108
2194	1155	4108
2195	1155	4107
2196	1156	4107
2197	1156	4106
2198	1157	4106
2199	1157	4105
2200	1158	4104
2201	1159	4104
2202	1159	4104
2203	1160	4104
2204	1161	4104
2205	1161	4103
2206	1162	4103
2207	1162	4102
2208	1163	4101
2209	1163	4101
2210	1163	4100
2211	1164	4099
2212	1164	4099
2213	1165	4098
2214	1166	4098
2215	1166	4098
2216	1167	4098
2217	1167	4097
2218	1168	4097
2219	1168	4096
2220	1169	4095
2221	1169	4095
2222	1170	4094
2223	1171	4094
2224	1171	4094
2225	1172	4093
2226	1172	4093
2227	1173	4094
2228	1174	4093
2229	1174	4093
2230	1175	4092
2231	1175	4092
2232	1176	4091
2233	1176	4091
2234	1177	4090
2235	1178	4090
2236	1178	4089
2237	1179	4090
2238	1180	4090
2239	1180	4090
2240	1181	4089
2241	1181	4089
2242	1182	4088
2243	1182	4088
2244	1183	4087
2245	1183	4087
2246	1184	4086
2247	1184	4086
2248	1185	4085
2249	1186	4085
2250	1187	4086
2251	1187	4085
2252	1188	4085
2253	1188	4084
2254	1189	4084
2255	1189	4083
2256	1190	4083
2257	1190	4082
2258	1191	4081
2259	1191	4081
2260	1192	4080
2261	1192	4080
2262	1193	4080
2263	1194	4080
2264	1194	4079
2265	1195	4079
2266	1195	4078
2267	1196	4078
2268	1196	4077
2269	1197	4077
2270	1197	4076
2271	1198	4076
2272	1199	4076
2273	1199	4075
2274	1200	4075
2275	1200	4074
2276	1201	4074
2277	1201	4073
2278	1202	4073
2279	1202	4072
2280	1203	4072
2281	1203	4071
2282	1204	4070
2283	1204	4070
2284	1205	4070
2285	1206	4070
2286	1206	4070
2287	1207	4069
2288	1207	4069
2289	1208	4068
2290	1209	4068
2291	1209	4067
2292	1210	4067
2293	1210	4066
2294	1211	4065
2295	1211	4065
2296	1212	4065
2297	1212	4064
2298	1213	4064
2299	1213	4063
2300	1214	4063
2301	1214	4062
2302	1215	4061
2303	1215	4061
2304	1216	4060
2305	1216	4060
2306	1217	4060
2307	1218	4059
2308	1218	4059
2309	1219	4059
2310	1220	4059
2311	1220	4058
2312	1221	4057
2313	1221	4057
2314	1222	4056
2315	1222	4056
2316	1223	4055
2317	1223	4055
2318	1224	4054
2319	1224	4054
2320	1225	4053
2321	1225	4053
2322	1226	4053
2323	1226	4052
2324	1227	4051
2325	1227	4051
2326	1228	4050
2327	1229	4050
2328	1229	4049
2329	1230	4049
2330	1230	4048
2331	1231	4048
2332	1232	4048
2333	1232	4048
2334	1233	4048
2335	1233	4047
2336	1234	4047
2337	1234	4046
2338	1235	4046
2339	1235	4045
2340	1236	4045
2341	1236	4044
2342	1237	4044
2343	1238	4043
2344	1238	4044
2345	1239	4043
2346	1240	4043
2347	1240	4042
2348	1241	4042
2349	1241	4041
2350	1241	4040
2351	1242	4040
2352	1242	4039
2353	1243	4038
2354	1243	4038
2355	1244	4037
2356	1245	4038
2357	1246	4038
2358	1246	4037
2359	1247	4037
2360	1247	4036
2361	1248	4036
2362	1248	4035
2363	1249	4035
2364	1249	4034
2365	1250	4034
2366	1251	4034
2367	1251	4034
2368	1252	4034
2369	1253	4034
2370	1253	4033
2371	1254	4033
2372	1254	4032
2373	1255	4032
2374	1255	4031
2375	1256	4030
2376	1256	4030
2377	1257	4029
2378	1257	4029
2379	1258	4029
2380	1259	4029
2381	1259	4028
2382	1260	4028
2383	1260	4027
2384	1261	4026
2385	1261	4026
2386	1262	4025
2387	1262	4025
2388	1263	4024
2389	1263	4024
2390	1264	4024
2391	1265	4024
2392	1265	4023
2393	1266	4023
2394	1266	4022
2395	1267	4022
2396	1268	4021
2397	1268	4021
2398	1269	4020
2399	1269	4020
2400	1270	4019
2401	1270	4019
2402	1271	4020
2403	1272	4020
2404	1272	4019
2405	1273	4018
2406	1273	4018
2407	1274	4017
2408	1274	4017
2409	1275	4016
2410	1275	4015
2411	1276	4015
2412	1276	4014
2413	1277	4014
2414	1278	4014
2415	1278	4013
2416	1279	4013
2417	1279	4012
2418	1280	4012
2419	1280	4011
2420	1281	4011
2421	1281	4010
2422	1282	4010
2423	1282	4009
2424	1283	4009
2425	1284	4009
2426	1285	4009
2427	1285	4009
2428	1286	4008
2429	1286	4008
2430	1287	4007
2431	1287	4007
2432	1288	4006
2433	1288	4006
2434	1289	4005
2435	1289	4004
2436	1290	4005
2437	1291	4005
2438	1291	4004
2439	1292	4004
2440	1292	4003
2441	1293	4003
2442	1293	4002
2443	1294	4002
2444	1295	4001
2445	1295	4001
2446	1296	4000
2447	1296	4000
2448	1297	4000
2449	1298	4000
2450	1298	3999
2451	1299	3998
2452	1299	3998
2453	1300	3997
2454	1300	3997
2455	1301	3996
2456	1301	3995
2457	1302	3995
2458	1302	3994
2459	1303	3994
2460	1304	3994
2461	1304	3994
2462	1305	3994
2463	1305	3993
2464	1306	3993
2465	1306	3992
2466	1307	3992
2467	1307	3991
2468	1308	3990
2469	1308	3990
2470	1309	3989
2471	1310	3990
2472	1311	3990
2473	1311	3990
2474	1312	3989
2475	1312	3989
2476	1313	3988
2477	1313	3988
2478	1314	3987
2479	1314	3987
2480	1315	3986
2481	1315	3986
2482	1316	3986
2483	1317	3986
2484	1318	3985
2485	1318	3985
2486	1319	3984
2487	1319	3984
2488	1320	3983
2489	1320	3983
2490	1321	3982
2491	1321	3982
2492	1322	3981
2493	1322	3980
2494	1323	3980
2495	1323	3980
2496	1324	3979
2497	1325	3979
2498	1325	3978
2499	1325	3977
2500	1326	3977
2501	1326	3976
2502	1327	3976
2503	1327	3975
2504	1328	3974
2505	1328	3974
2506	1329	3973
2507	1330	3973
2508	1330	3973
2509	1331	3973
2510	1331	3972
2511	1332	3972
2512	1333	3971
2513	1333	3971
2514	1334	3970
2515	1334	3970
2516	1335	3969
2517	1335	3968
2518	1336	3969
2519	1337	3969
2520	1337	3969
2521	1338	3968
2522	1338	3967
2523	1339	3967
2524	1340	3967
2525	1340	3966
2526	1341	3965
2527	1341	3965
2528	1342	3964
2529	1342	3964
2530	1343	3965
2531	1344	3964
2532	1344	3964
2533	1345	3963
2534	1345	3963
2535	1346	3962
2536	1346	3962
2537	1347	3961
2538	1347	3961
2539	1348	3960
2540	1349	3959
2541	1349	3960
2542	1350	3960
2543	1351	3960
2544	1351	3959
2545	1352	3958
2546	1352	3958
2547	1353	3957
2548	1353	3957
2549	1354	3956
2550	1354	3955
2551	1355	3955
2552	1355	3954
2553	1356	3954
2554	1357	3954
2555	1357	3953
2556	1358	3953
2557	1358	3952
2558	1359	3951
2559	1359	3951
2560	1360	3950
2561	1360	3949
2562	1361	3949
2563	1361	3948
2564	1362	3948
2565	1362	3948
2566	1363	3948
2567	1363	3947
2568	1364	3946
2569	1365	3946
2570	1365	3945
2571	1366	3945
2572	1366	3944
2573	1366	3943
2574	1367	3943
2575	1368	3942
2576	1368	3941
2577	1369	3941
2578	1369	3941
2579	1370	3941
2580	1371	3941
2581	1371	3940
2582	1372	3939
2583	1372	3939
2584	1373	3938
2585	1373	3937
2586	1374	3937
2587	1374	3936
2588	1375	3936
2589	1375	3936
2590	1376	3936
2591	1377	3935
2592	1377	3935
2593	1378	3934
2594	1378	3934
2595	1379	3933
2596	1379	3933
2597	1380	3932
2598	1380	3931
2599	1381	3931
2600	1382	3931
2601	1382	3931
2602	1383	3931
2603	1383	3930
2604	1384	3930
2605	1385	3929
2606	1385	3929
2607	1386	3928
2608	1386	3927
2609	1387	3927
2610	1387	3926
2611	1387	3925
2612	1388	3925
2613	1389	3925
2614	1389	3925
2615	1390	3924
2616	1390	3924
2617	1391	3923
2618	1392	3923
2619	1392	3922
2620	1393	3921
2621	1393	3921
2622	1394	3920
2623	1394	3920
2624	1395	3920
2625	1396	3920
2626	1396	3919
2627	1397	3919
2628	1397	3918
2629	1398	3918
2630	1398	3917
2631	1399	3916
2632	1399	3916
2633	1400	3915
2634	1400	3915
2635	1401	3914
2636	1402	3914
2637	1402	3914
2638	1403	3914
2639	1403	3913
2640	1404	3912
2641	1404	3911
2642	1405	3911
2643	1405	3910
2644	1406	3910
2645	1406	3909
2646	1407	3909
2647	1407	3908
2648	1408	3908
2649	1409	3908
2650	1409	3908
2651	1410	3907
2652	1410	3906
2653	1411	3906
2654	1411	3905
2655	1412	3905
2656	1412	3904
2657	1413	3903
2658	1413	3903
2659	1414	3902
2660	1415	3902
2661	1415	3902
2662	1416	3901
2663	1416	3901
2664	1417	3900
2665	1417	3900
2666	1418	3899
2667	1418	3899
2668	1419	3898
2669	1419	3898
2670	1420	3897
2671	1420	3897
2672	1421	3896
2673	1422	3897
2674	1422	3896
2675	1423	3895
2676	1424	3895
2677	1424	3895
2678	1425	3894
2679	1425	3893
2680	1426	3893
2681	1426	3892
2682	1427	3891
2683	1427	3891
2684	1428	3891
2685	1429	3891
2686	1429	3890
2687	1430	3890
2688	1430	3889
2689	1431	3889
2690	1431	3888
2691	1432	3887
2692	1432	3887
2693	1433	3886
2694	1433	3886
2695	1434	3885
2696	1434	3885
2697	1435	3885
2698	1436	3884
2699	1436	3884
2700	1437	3883
2701	1437	3883
2702	1438	3882
2703	1438	3882
2704	1439	3881
2705	1439	3881
2706	1440	3880
2707	1440	3880
2708	1441	3880
2709	1442	3880
2710	1442	3879
2711	1443	3879
2712	1444	3878
2713	1444	3877
2714	1445	3877
2715	1445	3876
2716	1446	3876
2717	1446	3875
2718	1447	3875
2719	1447	3875
2720	1448	3876
2721	1449	3875
2722	1449	3874
2723	1450	3874
2724	1450	3873
2725	1451	3873
2726	1451	3872
2727	1452	3871
2728	1453	3871
2729	1453	3870
2730	1454	3870
2731	1455	3870
2732	1455	3871
2733	1456	3870
2734	1456	3870
2735	1457	3869
2736	1457	3868
2737	1458	3868
2738	1459	3867
2739	1459	3867
2740	1460	3866
2741	1461	3867
2742	1461	3867
2743	1462	3867
2744	1462	3866
2745	1463	3866
2746	1463	3865
2747	1464	3864
2748	1465	3864
2749	1465	3863
2750	1466	3863
2751	1466	3862
2752	1467	3862
2753	1467	3861
2754	1468	3861
2755	1468	3861
2756	1469	3860
2757	1469	3859
2758	1470	3859
2759	1470	3858
2760	1471	3858
2761	1472	3857
2762	1472	3857
2763	1473	3856
2764	1473	3855
2765	1474	3855
2766	1474	3855
2767	1475	3855
2768	1476	3854
2769	1476	3854
2770	1477	3853
2771	1477	3852
2772	1478	3852
2773	1478	3851
2774	1479	3851
2775	1479	3850
2776	1480	3850
2777	1481	3850
2778	1481	3850
2779	1482	3849
2780	1482	3849
2781	1483	3848
2782	1483	3848
2783	1484	3847
2784	1484	3846
2785	1485	3846
2786	1485	3845
2787	1486	3845
2788	1487	3844
2789	1487	3844
2790	1488	3844
2791	1488	3843
2792	1489	3842
2793	1489	3842
2794	1490	3841
2795	1490	3840
2796	1491	3840
2797	1491	3839
2798	1492	3838
2799	1492	3838
2800	1493	3837
2801	1493	3837
2802	1494	3837
2803	1495	3836
2804	1495	3836
2805	1496	3835
2806	1496	3835
2807	1497	3834
2808	1497	3834
2809	1498	3833
2810	1498	3832
2811	1499	3832
2812	1499	3831
2813	1500	3831
2814	1501	3831
2815	1501	3830
2816	1502	3830
2817	1502	3829
2818	1503	3828
2819	1503	3828
2820	1504	3827
2821	1504	3826
2822	1505	3826
2823	1505	3825
2824	1506	3825
2825	1506	3824
2826	1507	3824
2827	1507	3824
2828	1508	3823
2829	1508	3823
2830	1509	3822
2831	1509	3821
2832	1510	3821
2833	1511	3820
2834	1511	3820
2835	1512	3819
2836	1512	3819
2837	1513	3818
2838	1513	3818
2839	1514	3818
2840	1515	3817
2841	1515	3817
2842	1516	3816
2843	1516	3816
2844	1517	3815
2845	1517	3815
2846	1518	3814
2847	1518	3814
2848	1519	3813
2849	1520	3813
2850	1520	3813
2851	1521	3812
2852	1521	3811
2853	1522	3811
2854	1522	3810
2855	1523	3810
2856	1523	3809
2857	1524	3808
2858	1524	3808
2859	1525	3807
2860	1525	3807
2861	1526	3807
2862	1527	3806
2863	1527	3806
2864	1528	3806
2865	1528	3805
2866	1529	3804
2867	1529	3804
2868	1530	3803
2869	1530	3803
2870	1531	3802
2871	1531	3802
2872	1532	3802
2873	1533	3802
2874	1534	3801
2875	1534	3801
2876	1535	3800
2877	1535	3800
2878	1536	3799
2879	1536	3798
2880	1537	3798
2881	1537	3797
2882	1538	3796
2883	1538	3796
2884	1539	3795
2885	1539	3795
2886	1540	3795
2887	1540	3794
2888	1541	3793
2889	1541	3793
2890	1542	3792
2891	1542	3792
2892	1543	3791
2893	1543	3790
2894	1544	3789
2895	1544	3789
2896	1545	3788
2897	1545	3788
2898	1546	3788
2899	1547	3787
2900	1547	3787
2901	1548	3786
2902	1548	3786
2903	1549	3785
2904	1549	3784
2905	1550	3784
2906	1550	3783
2907	1551	3783
2908	1551	3782
2909	1552	3782
2910	1553	3782
2911	1553	3782
2912	1554	3781
2913	1554	3781
2914	1555	3780
2915	1555	3779
2916	1556	3779
2917	1556	3778
2918	1557	3778
2919	1557	3777
2920	1558	3776
2921	1559	3776
2922	1559	3776
2923	1560	3776
2924	1560	3775
2925	1561	3775
2926	1561	3774
2927	1562	3773
2928	1563	3773
2929	1563	3772
2930	1564	3772
2931	1564	3771
2932	1565	3771
2933	1565	3770
2934	1566	3770
2935	1566	3770
2936	1567	3769
2937	1568	3768
2938	1568	3768
2939	1569	3767
2940	1569	3767
2941	1570	3766
2942	1570	3766
2943	1571	3765
2944	1571	3764
2945	1572	3764
2946	1572	3764
2947	1573	3764
2948	1574	3763
2949	1574	3762
2950	1575	3762
2951	1575	3761
2952	1576	3761
2953	1576	3760
2954	1577	3760
2955	1577	3759
2956	1578	3758
2957	1578	3759
2958	1579	3758
2959	1580	3758
2960	1580	3757
2961	1581	3757
2962	1581	3756
2963	1582	3756
2964	1582	3755
2965	1583	3754
2966	1583	3754
2967	1584	3753
2968	1584	3753
2969	1585	3753
2970	1586	3752
2971	1586	3752
2972	1587	3751
2973	1587	3750
2974	1588	3750
2975	1588	3749
2976	1589	3749
2977	1589	3748
2978	1590	3747
2979	1590	3747
2980	1591	3746
2981	1592	3746
2982	1592	3746
2983	1593	3746
2984	1593	3745
2985	1594	3745
2986	1594	3744
2987	1595	3743
2988	1595	3743
2989	1596	3742
2990	1596	3741
2991	1597	3741
2992	1597	3740
2993	1598	3741
2994	1599	3740
2995	1599	3740
2996	1600	3739
2997	1600	3738
2998	1601	3738
2999	1601	3737
3000	1602	3736
3001	1602	3735
3002	1603	3735
3003	1603	3734
3004	1604	3734
3005	1604	3734
3006	1605	3733
3007	1606	3733
3008	1606	3732
3009	1607	3732
3010	1607	3731
3011	1608	3730
3012	1608	3730
3013	1609	3729
3014	1609	3729
3015	1610	3728
3016	1610	3728
3017	1611	3728
3018	1612	3728
3019	1613	3728
3020	1613	3727
3021	1614	3726
3022	1614	3726
3023	1615	3725
3024	1615	3725
3025	1616	3724
3026	1616	3723
3027	1617	3723
3028	1617	3723
3029	1618	3723
3030	1619	3722
3031	1619	3722
3032	1620	3721
3033	1620	3721
3034	1621	3720
3035	1621	3719
3036	1622	3719
3037	1622	3718
3038	1623	3717
3039	1623	3717
3040	1624	3716
3041	1625	3717
3042	1625	3716
3043	1626	3716
3044	1626	3715
3045	1627	3715
3046	1627	3714
3047	1628	3714
3048	1628	3713
3049	1629	3712
3050	1629	3712
3051	1630	3711
3052	1631	3711
3053	1631	3711
3054	1632	3710
3055	1632	3709
3056	1633	3709
3057	1633	3708
3058	1634	3708
3059	1634	3707
3060	1635	3706
3061	1635	3706
3062	1636	3705
3063	1636	3704
3064	1637	3705
3065	1638	3704
3066	1638	3704
3067	1639	3704
3068	1639	3703
3069	1640	3702
3070	1640	3702
3071	1641	3701
3072	1641	3701
3073	1642	3700
3074	1642	3699
3075	1643	3699
3076	1644	3698
3077	1644	3698
3078	1645	3698
3079	1645	3697
3080	1646	3697
3081	1646	3696
3082	1647	3695
3083	1647	3695
3084	1648	3694
3085	1648	3694
3086	1649	3693
3087	1649	3692
3088	1650	3692
3089	1651	3692
3090	1651	3691
3091	1652	3691
3092	1652	3690
3093	1653	3690
3094	1653	3689
3095	1654	3689
3096	1654	3688
3097	1655	3688
3098	1656	3687
3099	1656	3687
3100	1657	3687
3101	1657	3686
3102	1658	3686
3103	1659	3686
3104	1659	3685
3105	1660	3685
3106	1660	3684
3107	1661	3684
3108	1661	3683
3109	1662	3682
3110	1662	3682
3111	1663	3682
3112	1664	3681
3113	1664	3681
3114	1665	3680
3115	1665	3680
3116	1666	3679
3117	1666	3679
3118	1667	3678
3119	1667	3678
3120	1668	3677
3121	1669	3677
3122	1669	3676
3123	1670	3676
3124	1670	3676
3125	1671	3675
3126	1672	3675
3127	1672	3675
3128	1673	3674
3129	1674	3674
3130	1674	3673
3131	1675	3673
3132	1675	3672
3133	1676	3672
3134	1676	3671
3135	1677	3671
3136	1678	3671
3137	1678	3670
3138	1679	3670
3139	1679	3669
3140	1680	3669
3141	1680	3668
3142	1681	3667
3143	1681	3667
3144	1682	3666
3145	1682	3666
3146	1683	3666
3147	1684	3666
3148	1684	3665
3149	1685	3665
3150	1686	3664
3151	1686	3664
3152	1687	3663
3153	1687	3663
3154	1688	3662
3155	1688	3661
3156	1689	3661
3157	1689	3661
3158	1690	3661
3159	1691	3661
3160	1691	3660
3161	1692	3660
3162	1693	3659
3163	1693	3658
3164	1694	3658
3165	1694	3657
3166	1695	3657
3167	1695	3656
3168	1696	3656
3169	1696	3656
3170	1697	3655
3171	1698	3655
3172	1698	3654
3173	1699	3654
3174	1699	3653
3175	1700	3653
3176	1700	3652
3177	1701	3651
3178	1701	3651
3179	1702	3650
3180	1702	3650
3181	1703	3650
3182	1704	3649
3183	1704	3648
3184	1705	3648
3185	1705	3647
3186	1706	3647
3187	1706	3646
3188	1707	3645
3189	1707	3645
3190	1708	3644
3191	1708	3644
3192	1709	3643
3193	1709	3643
3194	1710	3643
3195	1711	3642
3196	1711	3642
3197	1712	3641
3198	1712	3640
3199	1713	3640
3200	1713	3639
3201	1714	3639
3202	1714	3638
3203	1715	3638
3204	1715	3638
3205	1716	3638
3206	1717	3637
3207	1717	3637
3208	1718	3636
3209	1718	3635
3210	1719	3635
3211	1719	3634
3212	1720	3634
3213	1721	3633
3214	1721	3633
3215	1722	3632
3216	1722	3632
3217	1723	3632
3218	1724	3632
3219	1724	3631
3220	1725	3630
3221	1725	3630
3222	1726	3629
3223	1726	3629
3224	1727	3628
3225	1727	3628
3226	1728	3627
3227	1728	3626
3228	1729	3627
3229	1730	3626
3230	1730	3626
3231	1731	3625
3232	1731	3624
3233	1732	3624
3234	1732	3623
3235	1733	3623
3236	1733	3622
3237	1734	3621
3238	1734	3621
3239	1735	3620
3240	1735	3620
3241	1736	3620
3242	1737	3619
3243	1737	3618
3244	1738	3618
3245	1738	3617
3246	1739	3617
3247	1739	3616
3248	1740	3615
3249	1740	3615
3250	1741	3614
3251	1741	3613
3252	1742	3613
3253	1742	3613
3254	1743	3613
3255	1744	3612
3256	1744	3611
3257	1745	3611
3258	1745	3610
3259	1746	3610
3260	1746	3609
3261	1747	3608
3262	1747	3608
3263	1748	3607
3264	1748	3607
3265	1749	3607
3266	1750	3607
3267	1750	3606
3268	1751	3606
3269	1751	3605
3270	1752	3604
3271	1752	3604
3272	1753	3603
3273	1753	3603
3274	1754	3602
3275	1754	3602
3276	1755	3601
3277	1756	3601
3278	1756	3600
3279	1757	3600
3280	1757	3599
3281	1758	3599
3282	1758	3598
3283	1759	3597
3284	1759	3597
3285	1760	3596
3286	1760	3596
3287	1761	3595
3288	1762	3595
3289	1762	3595
3290	1763	3594
3291	1763	3594
3292	1764	3593
3293	1764	3593
3294	1765	3592
3295	1765	3591
3296	1766	3591
3297	1766	3590
3298	1767	3590
3299	1768	3589
3300	1768	3589
3301	1769	3589
3302	1769	3588
3303	1770	3587
3304	1770	3587
3305	1771	3586
3306	1771	3586
3307	1772	3585
3308	1772	3585
3309	1773	3584
3310	1773	3583
3311	1774	3583
3312	1775	3582
3313	1775	3582
3314	1776	3582
3315	1776	3581
3316	1777	3581
3317	1777	3580
3318	1778	3579
3319	1779	3579
3320	1779	3578
3321	1779	3578
3322	1780	3577
3323	1780	3576
3324	1781	3576
3325	1782	3576
3326	1782	3575
3327	1783	3575
3328	1784	3574
3329	1784	3574
3330	1785	3573
3331	1785	3573
3332	1786	3572
3333	1786	3572
3334	1787	3571
3335	1787	3571
3336	1788	3570
3337	1788	3570
3338	1789	3569
3339	1789	3569
3340	1790	3568
3341	1790	3568
3342	1791	3567
3343	1791	3566
3344	1792	3566
3345	1792	3565
3346	1793	3564
3347	1793	3564
3348	1794	3563
3349	1795	3563
3350	1795	3563
3351	1796	3562
3352	1796	3562
3353	1797	3561
3354	1797	3560
3355	1798	3560
3356	1798	3559
3357	1799	3559
3358	1799	3558
3359	1800	3558
3360	1801	3557
3361	1802	3558
3362	1802	3557
3363	1803	3557
3364	1803	3556
3365	1804	3556
3366	1804	3555
3367	1805	3554
3368	1805	3554
3369	1806	3553
3370	1806	3553
3371	1807	3552
3372	1808	3552
3373	1809	3552
3374	1809	3552
3375	1810	3551
3376	1810	3551
3377	1811	3550
3378	1811	3549
3379	1812	3549
3380	1812	3548
3381	1813	3547
3382	1813	3547
3383	1814	3546
3384	1814	3546
3385	1815	3546
3386	1816	3546
3387	1816	3545
3388	1817	3544
3389	1817	3544
3390	1818	3543
3391	1818	3542
3392	1819	3542
3393	1819	3541
3394	1820	3541
3395	1820	3541
3396	1822	3541
3397	1822	3541
3398	1823	3540
3399	1823	3540
3400	1824	3539
3401	1824	3539
3402	1825	3538
3403	1825	3537
3404	1826	3537
3405	1826	3536
3406	1827	3536
3407	1828	3536
3408	1828	3536
3409	1829	3535
3410	1829	3534
3411	1830	3534
3412	1830	3533
3413	1831	3533
3414	1831	3532
3415	1832	3531
3416	1832	3531
3417	1833	3530
3418	1834	3530
3419	1835	3530
3420	1835	3530
3421	1836	3529
3422	1836	3529
3423	1837	3528
3424	1837	3527
3425	1838	3527
3426	1838	3526
3427	1839	3526
3428	1839	3525
